filepath,label,width,height,filesize,md5,group_id
data/raw/Coccidiosis/cocci.461.jpg,Coccidiosis,224,224,31212,3de14eaad28b86628871bd805ab13e42,1427
data/raw/Coccidiosis/cocci.462.jpg,Coccidiosis,224,224,32185,593ef576aaae10b527d2270033a2f181,1428
data/raw/Coccidiosis/cocci.463.jpg,Coccidiosis,224,224,30297,15889d1cde5ac5c0f297258a4ab4c58b,1429
data/raw/Coccidiosis/cocci.464.jpg,Coccidiosis,224,224,29300,32729c22363a6784741c97e8cb4d13c6,673
data/raw/Coccidiosis/cocci.465.jpg,Coccidiosis,224,224,30457,74b53760d64caef3fba096587de2bce5,1430
data/raw/Coccidiosis/cocci.466.jpg,Coccidiosis,224,224,30785,46c6d9b78f87aacc502ec7b8c91c1340,1431
data/raw/Coccidiosis/cocci.467.jpg,Coccidiosis,224,224,30730,a5a8258a750cd303930ea51021e8c4b5,1432
data/raw/Coccidiosis/cocci.468.jpg,Coccidiosis,224,224,34422,349eb64aae78bcbab2dcc72f446cd488,1433
data/raw/Coccidiosis/cocci.469.jpg,Coccidiosis,224,224,20361,b34eb428d006bf661a0010e8b4669990,1434
data/raw/Coccidiosis/cocci.47.jpg,Coccidiosis,224,224,21802,d6346666a29f6f51868e2d05bdff156d,1435
data/raw/Coccidiosis/cocci.470.jpg,Coccidiosis,224,224,38572,cfadb7e7c8a073f6514b09a2c8d7eadb,1436
data/raw/Coccidiosis/cocci.471.jpg,Coccidiosis,224,224,31501,749a17028a297e28b1ee70adbd40a440,1437
data/raw/Coccidiosis/cocci.472.jpg,Coccidiosis,224,224,24616,d31b1ebb7bd29d32b1ff37dea28da6cf,1438
data/raw/Coccidiosis/cocci.473.jpg,Coccidiosis,224,224,23200,0ba81aa8412aaaba98e9de543e5dd96d,1439
data/raw/Coccidiosis/cocci.474.jpg,Coccidiosis,224,224,40816,6a25e69579a0db823c92d6aa5f75c249,1440
data/raw/Coccidiosis/cocci.475.jpg,Coccidiosis,224,224,38859,9580098b8dfe1d7fe4f4365a0dbf4748,1441
data/raw/Coccidiosis/cocci.476.jpg,Coccidiosis,224,224,31085,0beb33a9f5c91dfd6510423d301f1b20,1442
data/raw/Coccidiosis/cocci.477.jpg,Coccidiosis,224,224,38072,678fac80c6fabc0700b3acb4d47c4b7f,1443
data/raw/Coccidiosis/cocci.478.jpg,Coccidiosis,224,224,27164,8074333f61c07bce8cb5f2b5632c768e,1444
data/raw/Coccidiosis/cocci.479.jpg,Coccidiosis,224,224,41011,65b8717777545491bba66299886cacc7,1445
data/raw/Coccidiosis/cocci.48.jpg,Coccidiosis,224,224,29359,c6a31786435eeaf0891bd7a448989569,1446
data/raw/Coccidiosis/cocci.480.jpg,Coccidiosis,224,224,32135,72e6b91a3af9596749e140e98582d544,1447
data/raw/Coccidiosis/cocci.481.jpg,Coccidiosis,224,224,34810,f76f589c6a0796703f16dc8e6aa988f7,705
data/raw/Coccidiosis/cocci.482.jpg,Coccidiosis,224,224,35750,e2e3d51fc2f663ab0745f326da81645a,1448
data/raw/Coccidiosis/cocci.483.jpg,Coccidiosis,224,224,29227,96f19ce10e704dc54e21e44d25f31449,1449
data/raw/Coccidiosis/cocci.484.jpg,Coccidiosis,224,224,31774,2233b0b720737514e8ee0f018647d197,1450
data/raw/Coccidiosis/cocci.485.jpg,Coccidiosis,224,224,43733,f64912bf0ca29d92bd58ed770d9de8aa,1451
data/raw/Coccidiosis/cocci.486.jpg,Coccidiosis,224,224,48436,440649544a671ec95ec0b8de3b2d2779,1452
data/raw/Coccidiosis/cocci.487.jpg,Coccidiosis,224,224,21289,2da255b275ea2c7d0f92a72ce308aa96,1453
data/raw/Coccidiosis/cocci.488.jpg,Coccidiosis,224,224,32592,f7dbbb9e921288f919706c366e57eb19,1454
data/raw/Coccidiosis/cocci.489.jpg,Coccidiosis,224,224,35997,0b76f9707c21363bb21ad3ab31f2de24,1455
data/raw/Coccidiosis/cocci.49.jpg,Coccidiosis,224,224,30946,35f8ee90817c708aee3ad64b35a41c55,1456
data/raw/Coccidiosis/cocci.490.jpg,Coccidiosis,224,224,39158,5a1bd21928e1940a8c8eb7fd00071b1a,1457
data/raw/Coccidiosis/cocci.491.jpg,Coccidiosis,224,224,28919,25be800b9f0c0b8dd8ffbaca2b2d72fa,1458
data/raw/Coccidiosis/cocci.492.jpg,Coccidiosis,224,224,31927,0635146898e128a3b989569b50168e59,1459
data/raw/Coccidiosis/cocci.493.jpg,Coccidiosis,224,224,37680,ebbad8379ac23f6c0968b786f1a8e742,1460
data/raw/Coccidiosis/cocci.494.jpg,Coccidiosis,224,224,27631,3503344226a7cd36e2cfb50e0d7c2503,1461
data/raw/Coccidiosis/cocci.495.jpg,Coccidiosis,224,224,24179,4ba4e6d257b1a20c93d746ae0cfb71ac,1462
data/raw/Coccidiosis/cocci.496.jpg,Coccidiosis,224,224,38061,7840fb8f5a55ae9f46a4aabb61c7cc21,1463
data/raw/Coccidiosis/cocci.497.jpg,Coccidiosis,224,224,20506,c72d3fefc14f6266dede8c015277a4c8,1464
data/raw/Coccidiosis/cocci.498.jpg,Coccidiosis,224,224,29276,c01f489ea79613c0a313e366aa92c513,1465
data/raw/Coccidiosis/cocci.499.jpg,Coccidiosis,224,224,33415,f531afe30c89912a82c0b9083f3bce15,1466
data/raw/Coccidiosis/cocci.5.jpg,Coccidiosis,224,224,36903,f649e345e10081f33797fb3bc3d26259,1467
data/raw/Coccidiosis/cocci.50.jpg,Coccidiosis,224,224,25785,e5f611db3a099ecb589b1e55b21b3123,1468
data/raw/Coccidiosis/cocci.500.jpg,Coccidiosis,224,224,31812,8625fa0cc5f6ea79b0b0d3e298965c34,1469
data/raw/Coccidiosis/cocci.501.jpg,Coccidiosis,224,224,45529,5aa1818272d36e3908f191326a9ac5a8,1470
data/raw/Coccidiosis/cocci.502.jpg,Coccidiosis,224,224,38063,1118985b2c115af5f5b758c4a54cd2ee,1471
data/raw/Coccidiosis/cocci.503.jpg,Coccidiosis,224,224,21526,2036444b8ea2fb9d50aa95125c5e67b4,37
data/raw/Coccidiosis/cocci.504.jpg,Coccidiosis,224,224,39513,03f80280c40a59b9c60b00895c4d513e,1472
data/raw/Coccidiosis/cocci.505.jpg,Coccidiosis,224,224,29159,4bb088b186363ba08e53c9147d2c116e,1473
data/raw/Coccidiosis/cocci.506.jpg,Coccidiosis,224,224,30753,0d08c4cdc2d96c769746948f9062e376,1474
data/raw/Coccidiosis/cocci.507.jpg,Coccidiosis,224,224,38700,7e489ae3c2af3f970490dffedcfe8a94,1475
data/raw/Coccidiosis/cocci.508.jpg,Coccidiosis,224,224,34734,4d986f5f7f59f16fd713aaf3a88ffddc,1476
data/raw/Coccidiosis/cocci.509.jpg,Coccidiosis,224,224,39430,c66eaa3a5bcb0303505e935d06a6692d,1477
data/raw/Coccidiosis/cocci.51.jpg,Coccidiosis,224,224,41372,35e0dd2d1e5655a845e2588285740ed2,230
data/raw/Coccidiosis/cocci.510.jpg,Coccidiosis,224,224,41687,70357849af3ae1a224f46c0f79f87952,1478
data/raw/Coccidiosis/cocci.511.jpg,Coccidiosis,224,224,39955,efca1ea85068122609d05f08c1efed55,1479
data/raw/Coccidiosis/cocci.512.jpg,Coccidiosis,224,224,29793,bbf64d215b9623153c14182336661344,1480
data/raw/Coccidiosis/cocci.513.jpg,Coccidiosis,224,224,25000,4640ffc13018cffb65612596ca8aabca,415
data/raw/Coccidiosis/cocci.514.jpg,Coccidiosis,224,224,30730,c5c7422606bfdce1929c95b1726c5fa5,1481
data/raw/Coccidiosis/cocci.515.jpg,Coccidiosis,224,224,38239,af403eda7ff99aa771e501b04d1525aa,1482
data/raw/Coccidiosis/cocci.516.jpg,Coccidiosis,224,224,41542,733b4fbc0aea8357e0e08e1c03070949,1483
data/raw/Coccidiosis/cocci.517.jpg,Coccidiosis,224,224,43661,372321a27eab692fc8ef612e9c94f9a5,1484
data/raw/Coccidiosis/cocci.518.jpg,Coccidiosis,224,224,28989,540d220119d16aa4e894e1241c958be2,1485
data/raw/Coccidiosis/cocci.519.jpg,Coccidiosis,224,224,31143,b6056e5c50b543c6108e45a0dff94a65,1486
data/raw/Coccidiosis/cocci.52.jpg,Coccidiosis,224,224,30142,09d63723e92533789786e8af2ee1381d,1487
data/raw/Coccidiosis/cocci.520.jpg,Coccidiosis,224,224,33299,1b27397b2d984508421752d33ea4b2f0,1488
data/raw/Coccidiosis/cocci.521.jpg,Coccidiosis,224,224,30830,519cb289abe76e6d375b759f9dcf70b9,1489
data/raw/Coccidiosis/cocci.522.jpg,Coccidiosis,224,224,35375,9f494aa15f98300d49ce3017093fb24b,1490
data/raw/Coccidiosis/cocci.523.jpg,Coccidiosis,224,224,44063,6fe2839537056a182e5a81d7d441b37f,1491
data/raw/Coccidiosis/cocci.524.jpg,Coccidiosis,224,224,25438,9af3d4d6cf6699c0f1dff4e74ff041bb,1492
data/raw/Coccidiosis/cocci.525.jpg,Coccidiosis,224,224,31171,6389944521c0794ab67169d8cde3f4a7,1493
data/raw/Coccidiosis/cocci.526.jpg,Coccidiosis,224,224,32493,f959cbb3e98f0d9808b23b2efb188e84,1494
data/raw/Coccidiosis/cocci.527.jpg,Coccidiosis,224,224,35840,70e8522e7c8a6da15025a01e864ac817,1495
data/raw/Coccidiosis/cocci.528.jpg,Coccidiosis,224,224,24678,6f2c90a683aa4b920f5e0952d17cc3d9,1496
data/raw/Coccidiosis/cocci.529.jpg,Coccidiosis,224,224,21511,d8c1374dcc1b23d01ca98b076a56368b,1497
data/raw/Coccidiosis/cocci.53.jpg,Coccidiosis,224,224,20434,e1ee724312ce1e9753f982d67586c39f,1498
data/raw/Coccidiosis/cocci.530.jpg,Coccidiosis,224,224,32115,d4d8f6a88e7189efc08ebf99e6982ae8,1499
data/raw/Coccidiosis/cocci.531.jpg,Coccidiosis,224,224,36275,0420f8371414a2fac3264869c8cc8831,1500
data/raw/Coccidiosis/cocci.532.jpg,Coccidiosis,224,224,17954,9d16b1829d10fd8ad19323631b8accd8,1501
data/raw/Coccidiosis/cocci.533.jpg,Coccidiosis,224,224,34516,e73d8f51d1b6cbb8e94efb06c1a2ef60,1502
data/raw/Coccidiosis/cocci.534.jpg,Coccidiosis,224,224,44120,cb0f73285b5aaaa65b4a8a4991472fbd,1503
data/raw/Coccidiosis/cocci.535.jpg,Coccidiosis,224,224,30234,267ed9cf51dc7f6ded3fcc96755df4c2,1504
data/raw/Coccidiosis/cocci.536.jpg,Coccidiosis,224,224,30648,f1d2a2bd7e58dec89e50c2a6ec9bf469,1505
data/raw/Coccidiosis/cocci.537.jpg,Coccidiosis,224,224,33689,48d48dab0ba89869e0cde61f53a848c7,1506
data/raw/Coccidiosis/cocci.538.jpg,Coccidiosis,224,224,36224,119407341892f8292165cb540b875d3f,1507
data/raw/Coccidiosis/cocci.539.jpg,Coccidiosis,224,224,22579,14c4bd136502c2bc2f15b96fc8ef2975,1508
data/raw/Coccidiosis/cocci.54.jpg,Coccidiosis,224,224,45309,fb4afd703b2e2d4343c8e5fa7582d18b,1509
data/raw/Coccidiosis/cocci.540.jpg,Coccidiosis,224,224,37134,ce64fa39569ace29f4efe16639dae6e8,1510
data/raw/Coccidiosis/cocci.541.jpg,Coccidiosis,224,224,32243,f9b4004cf8e4c60490e39db06186d42e,1511
data/raw/Coccidiosis/cocci.542.jpg,Coccidiosis,224,224,25273,43da29c44c49ed3aa184c0e5d23f4505,1512
data/raw/Coccidiosis/cocci.543.jpg,Coccidiosis,224,224,35938,48515e2abbff33818fb6630b925f35c7,1513
data/raw/Coccidiosis/cocci.544.jpg,Coccidiosis,224,224,35500,40b86a8de64cb9e98eb4272ca9201c45,1514
data/raw/Coccidiosis/cocci.545.jpg,Coccidiosis,224,224,26063,32c075e0bc486accb30d8db82e3fca97,1515
data/raw/Coccidiosis/cocci.546.jpg,Coccidiosis,224,224,31502,85515ee0398c575eef466db77a5f8a2d,1516
data/raw/Coccidiosis/cocci.547.jpg,Coccidiosis,224,224,26400,662e3bc9ae3aa684f6f50901eaf924d1,1517
data/raw/Coccidiosis/cocci.548.jpg,Coccidiosis,224,224,26623,527531e0d18cf0a82aa09e8383b43e3f,1518
data/raw/Coccidiosis/cocci.549.jpg,Coccidiosis,224,224,44899,a4b38af8e9882eb01e5c4ef3f69f8c59,1519
data/raw/Coccidiosis/cocci.55.jpg,Coccidiosis,224,224,29420,d6efab46b398b71e8dbda9c18c5acaf7,1520
data/raw/Coccidiosis/cocci.550.jpg,Coccidiosis,224,224,26553,d34fab9ede538082071af1c35e9b79a8,1521
data/raw/Coccidiosis/cocci.551.jpg,Coccidiosis,224,224,30359,c1bb9698f49144b625bb16ed2c992eea,1522
data/raw/Coccidiosis/cocci.552.jpg,Coccidiosis,224,224,31648,92cb8ffdbabdf85b88847136e095d2d2,1523
data/raw/Coccidiosis/cocci.553.jpg,Coccidiosis,224,224,40423,4578de3cb58459112701692f848f535c,1524
data/raw/Coccidiosis/cocci.554.jpg,Coccidiosis,224,224,37687,511a0c505f1e8f211164e2ba9c027d20,1525
data/raw/Coccidiosis/cocci.555.jpg,Coccidiosis,224,224,36168,40da6970ad35274864fd2ab38313e3bb,1526
data/raw/Coccidiosis/cocci.556.jpg,Coccidiosis,224,224,31424,1d3f7e9ac8b151c0e436fa69ac4da732,1527
data/raw/Coccidiosis/cocci.557.jpg,Coccidiosis,224,224,38149,4a68336f94e44c426ed404481427887d,1528
data/raw/Coccidiosis/cocci.558.jpg,Coccidiosis,224,224,27659,aeefc54f633ba868ece9db943ecc3479,1529
data/raw/Coccidiosis/cocci.559.jpg,Coccidiosis,224,224,25707,360cd1c1c751d37ded248b90a27f0a39,1530
data/raw/Coccidiosis/cocci.56.jpg,Coccidiosis,224,224,26595,a6a3a1545e644602476d3489684f9a9e,1531
data/raw/Coccidiosis/cocci.560.jpg,Coccidiosis,224,224,25638,b91f7d442abcd62c492e6cc87cfc14c5,1532
data/raw/Coccidiosis/cocci.561.jpg,Coccidiosis,224,224,47444,9f72b563aa5e945b8075e915f6a825b7,1533
data/raw/Coccidiosis/cocci.562.jpg,Coccidiosis,224,224,33368,428bec1896bac00ee25021a339a5c29f,1534
data/raw/Coccidiosis/cocci.563.jpg,Coccidiosis,224,224,30682,7a545774be335ac22a06a47fd1519ba2,1535
data/raw/Coccidiosis/cocci.564.jpg,Coccidiosis,224,224,41716,10b384c22fcc15cf0786c32c36358c32,1536
data/raw/Coccidiosis/cocci.565.jpg,Coccidiosis,224,224,33692,db14c35695ae3c17e2570e339909be60,1537
data/raw/Coccidiosis/cocci.566.jpg,Coccidiosis,224,224,28074,fa34673431afb8fb5c3cf5a394bbf31c,1538
data/raw/Coccidiosis/cocci.567.jpg,Coccidiosis,224,224,34122,b25f8ea7c2c0dd098fc1d7c238511a55,1539
data/raw/Coccidiosis/cocci.568.jpg,Coccidiosis,224,224,27825,8ef7ba31b45264e835d4cda791759bb5,1540
data/raw/Coccidiosis/cocci.569.jpg,Coccidiosis,224,224,30592,e183ffce6f1311424dc87b0cf7112f2a,1541
data/raw/Coccidiosis/cocci.57.jpg,Coccidiosis,224,224,41249,1e52cea21bfc22e95642f0d0de1a6f09,321
data/raw/Coccidiosis/cocci.570.jpg,Coccidiosis,224,224,21978,30f220497eed17df0b43847c18c22d8c,1542
data/raw/Coccidiosis/cocci.571.jpg,Coccidiosis,224,224,30114,2404d03615f9d44df796c0fa2ce69766,1543
data/raw/Coccidiosis/cocci.572.jpg,Coccidiosis,224,224,19457,513a42d85e684f4d5383a1d3e10ef45f,1544
data/raw/Coccidiosis/cocci.573.jpg,Coccidiosis,224,224,37720,6c5eb09e5079683f4960698e248fcc4b,623
data/raw/Coccidiosis/cocci.574.jpg,Coccidiosis,224,224,41904,bab82ddc0839f8cb1f776e5638279fd3,877
data/raw/Coccidiosis/cocci.575.jpg,Coccidiosis,224,224,31388,9406ac0c45f25ce2eb74d15ac6800ded,1545
data/raw/Coccidiosis/cocci.576.jpg,Coccidiosis,224,224,34464,0a68255712016c9c378cabff7c96b84f,146
data/raw/Coccidiosis/cocci.577.jpg,Coccidiosis,224,224,31512,3043f06ca47b95c7c94f8ffee86af2f7,1546
data/raw/Coccidiosis/cocci.578.jpg,Coccidiosis,224,224,41099,213b483d1608f9b51dbe0df173d1a0fd,1547
data/raw/Coccidiosis/cocci.579.jpg,Coccidiosis,224,224,38407,21b683c8cdc546d7b0df6ce5aa5be4e5,241
data/raw/Coccidiosis/cocci.58.jpg,Coccidiosis,224,224,24447,5beb93bfa571d9144964a5b2b08df659,1548
data/raw/Coccidiosis/cocci.580.jpg,Coccidiosis,224,224,28887,e941b56c3afb61da24a3732701263e93,1549
data/raw/Coccidiosis/cocci.581.jpg,Coccidiosis,224,224,36884,59d911828d641ef64b2d61c607c28c8a,1
data/raw/Coccidiosis/cocci.582.jpg,Coccidiosis,224,224,33040,2f673fdeea0abe3556b282eb25047964,1550
data/raw/Coccidiosis/cocci.583.jpg,Coccidiosis,224,224,38206,937405475d4b2b9b10b39f2c2cdf0b55,1551
data/raw/Coccidiosis/cocci.584.jpg,Coccidiosis,224,224,23194,2384a3d6df31c5c0b2f858a551d90362,1552
data/raw/Coccidiosis/cocci.585.jpg,Coccidiosis,224,224,35209,e2a1cfba2e0a7d06fe71e28f77bb6e18,1553
data/raw/Coccidiosis/cocci.586.jpg,Coccidiosis,224,224,26063,97ceb7fa0b7efd5e78521694c8cb705b,1554
data/raw/Coccidiosis/cocci.587.jpg,Coccidiosis,224,224,38298,fb43e65eb5caf98d1a51d4232ff800d2,1555
data/raw/Coccidiosis/cocci.588.jpg,Coccidiosis,224,224,37714,fae8148eb3b851d89c878201b0d9f49f,1556
data/raw/Coccidiosis/cocci.589.jpg,Coccidiosis,224,224,21786,8a54e20ec4653bacc035d5a643d164a8,1557
data/raw/Coccidiosis/cocci.59.jpg,Coccidiosis,224,224,18447,932d7298611043a6df909240be7da958,1558
data/raw/Coccidiosis/cocci.590.jpg,Coccidiosis,224,224,19921,2e4cf4effd4490774fc793849c0e813e,1559
data/raw/Coccidiosis/cocci.591.jpg,Coccidiosis,224,224,40949,17514fb1dd178ca091b2a691250e9a6f,656
data/raw/Coccidiosis/cocci.592.jpg,Coccidiosis,224,224,23295,723a5bc1ff3462d4e5fd51c3f3233152,1560
data/raw/Coccidiosis/cocci.593.jpg,Coccidiosis,224,224,26041,49405afae9e24a3073e3bd543d2cb1cb,1561
data/raw/Coccidiosis/cocci.594.jpg,Coccidiosis,224,224,37031,e26893ec57b7a6524514bc5de82293da,1562
data/raw/Coccidiosis/cocci.595.jpg,Coccidiosis,224,224,34986,f8df92a394534a4b0028781ae9fa24b3,1563
data/raw/Coccidiosis/cocci.596.jpg,Coccidiosis,224,224,28565,bc7a70451e582d54b3edf38a381d5729,896
data/raw/Coccidiosis/cocci.597.jpg,Coccidiosis,224,224,23886,a0ae5722d773fec42b304a7842fddaf7,64
data/raw/Coccidiosis/cocci.598.jpg,Coccidiosis,224,224,31813,316455f82aea511aedf911bec837f1a8,1564
data/raw/Coccidiosis/cocci.599.jpg,Coccidiosis,224,224,24966,bbc290068e3c19f9be29b788c3485071,1565
data/raw/Coccidiosis/cocci.6.jpg,Coccidiosis,224,224,23771,7e3a3075d3044b49b27fc680308b8302,1566
data/raw/Coccidiosis/cocci.60.jpg,Coccidiosis,224,224,44470,3431778b2c5b73c5a66de9a6079768ee,1567
data/raw/Coccidiosis/cocci.600.jpg,Coccidiosis,224,224,31054,70aca9e6234c39bb8fc13db33c27e9d3,1568
data/raw/Coccidiosis/cocci.601.jpg,Coccidiosis,224,224,35430,781f0fbbed4b3acae402294f7a4b7575,1569
data/raw/Coccidiosis/cocci.602.jpg,Coccidiosis,224,224,25214,1beb3d636bfaa42a40da28f5d631a899,1570
data/raw/Coccidiosis/cocci.603.jpg,Coccidiosis,224,224,47358,6bd0de8f0206f2f0bca5b3c348e1dacc,685
data/raw/Coccidiosis/cocci.604.jpg,Coccidiosis,224,224,37592,c769cb274c4a6890444e1f2682525326,1571
data/raw/Coccidiosis/cocci.605.jpg,Coccidiosis,224,224,40677,fc4f82aa6d31e557fbae509717ce761f,1572
data/raw/Coccidiosis/cocci.606.jpg,Coccidiosis,224,224,27350,ae1321d82e2868aff3066613a5523807,1573
data/raw/Coccidiosis/cocci.607.jpg,Coccidiosis,224,224,36266,a6b6f4eb6fd7ce4d18259628ab7d5902,1574
data/raw/Coccidiosis/cocci.608.jpg,Coccidiosis,224,224,23721,7dff305f8501ff50b9e0670f35e0fb6a,1575
data/raw/Coccidiosis/cocci.609.jpg,Coccidiosis,224,224,29104,8531d2c32b9d0ca54c2af9928d3fc909,1576
data/raw/Coccidiosis/cocci.61.jpg,Coccidiosis,224,224,33398,fb7e182fe58438503e24dbb83626d7d2,655
data/raw/Coccidiosis/cocci.610.jpg,Coccidiosis,224,224,30139,5f831429463e17621c738df7e63e34fd,1577
data/raw/Coccidiosis/cocci.611.jpg,Coccidiosis,224,224,40198,9b9837540e955dfcfeeead87d890cc17,1578
data/raw/Coccidiosis/cocci.612.jpg,Coccidiosis,224,224,35709,d068e81311dbaf3f02a35a3948a01c2c,1579
data/raw/Coccidiosis/cocci.613.jpg,Coccidiosis,224,224,32184,a9bed69a7d85fcb5f71592fadee11182,1580
data/raw/Coccidiosis/cocci.614.jpg,Coccidiosis,224,224,26460,303cc2237d3c56f28fab56a61291d160,1581
data/raw/Coccidiosis/cocci.615.jpg,Coccidiosis,224,224,25351,82ee7c3db6ff5057910edb3970e9dc37,1582
data/raw/Coccidiosis/cocci.616.jpg,Coccidiosis,224,224,32396,54c28fb4444ba12ed95cf65f696e7ebf,1583
data/raw/Coccidiosis/cocci.617.jpg,Coccidiosis,224,224,28981,310c2694f26e217f10a7065c3fbd5106,1584
data/raw/Coccidiosis/cocci.618.jpg,Coccidiosis,224,224,22218,065e3df334b76e8a2ce5916f35f6813e,1585
data/raw/Coccidiosis/cocci.619.jpg,Coccidiosis,224,224,48161,5d4a2725170291f8e53b397ae87ceb6b,1586
data/raw/Coccidiosis/cocci.62.jpg,Coccidiosis,224,224,32455,931313ae0729b31699876be74e25a364,1587
data/raw/Coccidiosis/cocci.620.jpg,Coccidiosis,224,224,32234,a9de9feec4c383bcd485a1ad3ec173cc,1588
data/raw/Coccidiosis/cocci.621.jpg,Coccidiosis,224,224,25550,69e7f923240c07cc8fb2ef1e532377cf,1589
data/raw/Coccidiosis/cocci.622.jpg,Coccidiosis,224,224,33557,0bcd9a47b1af29302cf18bb958667490,1590
data/raw/Coccidiosis/cocci.623.jpg,Coccidiosis,224,224,32933,889294c027b369a665e6b5d4f5ebd2a9,1591
data/raw/Coccidiosis/cocci.624.jpg,Coccidiosis,224,224,34212,1a8442d0c2160fd2ace42d69298c3fe2,1592
data/raw/Coccidiosis/cocci.625.jpg,Coccidiosis,224,224,42425,962e2fb73a971384506bb7d32a7a959d,1593
data/raw/Coccidiosis/cocci.626.jpg,Coccidiosis,224,224,36233,271e40bb519014f1eb40cf3082dfcebc,1594
data/raw/Coccidiosis/cocci.627.jpg,Coccidiosis,224,224,22164,25fe2040ad6ce19c822258ce998128d3,1595
data/raw/Coccidiosis/cocci.628.jpg,Coccidiosis,224,224,35933,51a6aa8c25783fc758420144907469c6,1596
data/raw/Coccidiosis/cocci.629.jpg,Coccidiosis,224,224,33715,69267728876737201997a76cf8c316c9,1597
data/raw/Coccidiosis/cocci.63.jpg,Coccidiosis,224,224,34220,0f9cdf127a559d75b161aabdc30f43e8,1598
data/raw/Coccidiosis/cocci.630.jpg,Coccidiosis,224,224,19188,a1ab295d5ebda287fb6ffabc1e6a9ed4,1599
data/raw/Coccidiosis/cocci.631.jpg,Coccidiosis,224,224,35895,76c4f5addde7a025b31cfe593af3622d,1600
data/raw/Coccidiosis/cocci.632.jpg,Coccidiosis,224,224,34503,4fd603ab46c21f23bdf8d52f1970d34c,1601
data/raw/Coccidiosis/cocci.633.jpg,Coccidiosis,224,224,28604,5da2ef33db73554f87f128ffd673da63,408
data/raw/Coccidiosis/cocci.634.jpg,Coccidiosis,224,224,36477,0c48d3ae8723bc08ae22dc947938d64a,1602
data/raw/Coccidiosis/cocci.635.jpg,Coccidiosis,224,224,29502,ab2d701ca9360f8f7e8af2d5680e5831,1603
data/raw/Coccidiosis/cocci.636.jpg,Coccidiosis,224,224,26186,fbf71744231fafc864c2f6ca9ee69bc0,940
data/raw/Coccidiosis/cocci.637.jpg,Coccidiosis,224,224,20820,b89d316f455882ba2fa46d1d3392250d,1604
data/raw/Coccidiosis/cocci.638.jpg,Coccidiosis,224,224,28043,69c749e61a98fa95e7556a1d0b6c2cf5,1605
data/raw/Coccidiosis/cocci.639.jpg,Coccidiosis,224,224,33209,8f13c9ee1e7b9451c1ea8547e24f8a08,1606
data/raw/Coccidiosis/cocci.64.jpg,Coccidiosis,224,224,26125,265436536f23eee6f9893c6c6263dff6,1607
data/raw/Coccidiosis/cocci.640.jpg,Coccidiosis,224,224,25713,3fe832cfdf166d0785ef24897da0b65e,141
data/raw/Coccidiosis/cocci.641.jpg,Coccidiosis,224,224,37596,7e26d297b7504567e1be31ec8656babe,1608
data/raw/Coccidiosis/cocci.642.jpg,Coccidiosis,224,224,33551,0e9dcca296e2419f1ec7ca3e903cc862,1609
data/raw/Coccidiosis/cocci.643.jpg,Coccidiosis,224,224,40812,96362c24315228e018f756953fb682bf,1610
data/raw/Coccidiosis/cocci.644.jpg,Coccidiosis,224,224,32932,0598c633b3327fed6ab1b337285268ad,1611
data/raw/Coccidiosis/cocci.645.jpg,Coccidiosis,224,224,24244,8b85dbdaff3542fb43e77d4fc196e24b,1612
data/raw/Coccidiosis/cocci.646.jpg,Coccidiosis,224,224,28722,ae584de905c773f9b391657231a4ac9c,1613
data/raw/Coccidiosis/cocci.647.jpg,Coccidiosis,224,224,39581,e05c6ff9ada79ba178104fbe46232b31,1614
data/raw/Coccidiosis/cocci.648.jpg,Coccidiosis,224,224,36228,3b53f5a3c680992056d9e4e70d60573c,1615
data/raw/Coccidiosis/cocci.649.jpg,Coccidiosis,224,224,35191,4013677e3847ee2faf843204ff60b739,1616
data/raw/Coccidiosis/cocci.65.jpg,Coccidiosis,224,224,21529,aace5278892a3763538eb3afd54e4d7a,1617
data/raw/Coccidiosis/cocci.650.jpg,Coccidiosis,224,224,28695,1fed5fa919a8128fe095d695b8b65918,1618
data/raw/Coccidiosis/cocci.651.jpg,Coccidiosis,224,224,36718,939752d0db676998671bbc2977cd03c0,1619
data/raw/Coccidiosis/cocci.652.jpg,Coccidiosis,224,224,28323,952edf5b0e62227a5485cc71f48ed13a,1620
data/raw/Coccidiosis/cocci.653.jpg,Coccidiosis,224,224,45370,3431066ea97e8d135caa8c015c08110b,1621
data/raw/Coccidiosis/cocci.654.jpg,Coccidiosis,224,224,25247,9082081b27d2e6a74b4aa1482e59be9a,1622
data/raw/Coccidiosis/cocci.655.jpg,Coccidiosis,224,224,43177,f5a0ed1177a12735ec28e4b67054a490,1623
data/raw/Coccidiosis/cocci.656.jpg,Coccidiosis,224,224,34852,544080dc34e9a917c0cfe3376f7eaba9,1624
data/raw/Coccidiosis/cocci.657.jpg,Coccidiosis,224,224,26544,251289b67ae84ff8831cd7fb5a2b7881,1625
data/raw/Coccidiosis/cocci.658.jpg,Coccidiosis,224,224,34578,acebebcf2d5155040facc52bff49270e,1626
data/raw/Coccidiosis/cocci.659.jpg,Coccidiosis,224,224,33941,ed83f9ccd96f6efd91c3b85aebfb2f86,1627
data/raw/Coccidiosis/cocci.66.jpg,Coccidiosis,224,224,29363,9920b0e1639ed62e716989dc70fe3cc6,1628
data/raw/Coccidiosis/cocci.660.jpg,Coccidiosis,224,224,33249,00bf23405990f3ae89e53b6d74e9f717,1629
